# Crystal Eye Ground Track  |  i=5  |  h=550 km
# Inizio missione: 2031-01-01 00:00:00 UTC
# Passo temporale: 8 s  |  Durata: 95.65 min (1 orbita)
#
# Colonne:
#   UTC_datetime       : timestamp ISO 8601
#   X_ECI_km           : posizione ECI asse X (km)
#   Y_ECI_km           : posizione ECI asse Y (km)
#   Z_ECI_km           : posizione ECI asse Z (km)
#   X_ECEF_km          : posizione ECEF asse X (km)
#   Y_ECEF_km          : posizione ECEF asse Y (km)
#   Z_ECEF_km          : posizione ECEF asse Z (km)
#   lat_deg            : latitudine geocentrica (gradi)
#   lon_deg            : longitudine (gradi)
#   alt_km             : altitudine sul geoide (km)
#
UTC_datetime              X_ECI_km      Y_ECI_km      Z_ECI_km     X_ECEF_km     Y_ECEF_km     Z_ECEF_km     lat_deg     lon_deg      alt_km
2031-01-01T01:16:24      6594.6733     2043.8703     -575.7150     6900.2107     -232.8398     -575.7150     -4.7667     -1.9326    550.0000
2031-01-01T01:16:32      6576.6154     2101.6924     -574.0982     6902.0209     -176.3202     -574.0982     -4.7533     -1.4634    550.0000
2031-01-01T01:16:40      6558.0544     2159.3537     -572.4372     6903.3713     -119.7890     -572.4372     -4.7395     -0.9941    550.0000
2031-01-01T01:16:48      6538.9916     2216.8497     -570.7324     6904.2620      -63.2500     -570.7324     -4.7253     -0.5249    550.0000
2031-01-01T01:16:56      6519.4286     2274.1762     -568.9837     6904.6928       -6.7070     -568.9837     -4.7108     -0.0557    550.0000
2031-01-01T01:17:04      6499.3669     2331.3287     -567.1915     6904.6636       49.8363     -567.1915     -4.6960      0.4135    550.0000
2031-01-01T01:17:12      6478.8079     2388.3028     -565.3557     6904.1746      106.3761     -565.3557     -4.6807      0.8827    550.0000
2031-01-01T01:17:20      6457.7533     2445.0942     -563.4765     6903.2257      162.9086     -563.4765     -4.6651      1.3519    550.0000
2031-01-01T01:17:28      6436.2047     2501.6986     -561.5541     6901.8169      219.4301     -561.5541     -4.6492      1.8210    550.0000
2031-01-01T01:17:36      6414.1637     2558.1115     -559.5887     6899.9485      275.9368     -559.5887     -4.6329      2.2901    550.0000
2031-01-01T01:17:44      6391.6319     2614.3288     -557.5803     6897.6204      332.4249     -557.5803     -4.6162      2.7592    550.0000
2031-01-01T01:17:52      6368.6112     2670.3460     -555.5291     6894.8329      388.8907     -555.5291     -4.5992      3.2282    550.0000
2031-01-01T01:18:00      6345.1033     2726.1590     -553.4353     6891.5862      445.3303     -553.4353     -4.5818      3.6973    550.0000
2031-01-01T01:18:08      6321.1100     2781.7634     -551.2991     6887.8804      501.7401     -551.2991     -4.5641      4.1663    550.0000
2031-01-01T01:18:16      6296.6331     2837.1550     -549.1206     6883.7157      558.1163     -549.1206     -4.5460      4.6353    550.0000
2031-01-01T01:18:24      6271.6744     2892.3295     -546.8999     6879.0926      614.4551     -546.8999     -4.5276      5.1042    550.0000
2031-01-01T01:18:32      6246.2360     2947.2827     -544.6373     6874.0112      670.7528     -544.6373     -4.5088      5.5732    550.0000
2031-01-01T01:18:40      6220.3197     3002.0105     -542.3329     6868.4720      727.0055     -542.3329     -4.4897      6.0421    550.0000
2031-01-01T01:18:48      6193.9276     3056.5086     -539.9869     6862.4752      783.2097     -539.9869     -4.4703      6.5110    550.0000
2031-01-01T01:18:56      6167.0616     3110.7729     -537.5995     6856.0214      839.3614     -537.5995     -4.4505      6.9798    550.0000
2031-01-01T01:19:04      6139.7238     3164.7991     -535.1708     6849.1108      895.4570     -535.1708     -4.4303      7.4486    550.0000
2031-01-01T01:19:12      6111.9163     3218.5833     -532.7011     6841.7440      951.4927     -532.7011     -4.4098      7.9174    550.0000
2031-01-01T01:19:20      6083.6412     3272.1212     -530.1905     6833.9214     1007.4648     -530.1905     -4.3890      8.3862    550.0000
2031-01-01T01:19:28      6054.9007     3325.4088     -527.6393     6825.6437     1063.3695     -527.6393     -4.3678      8.8550    550.0000
2031-01-01T01:19:36      6025.6970     3378.4420     -525.0476     6816.9112     1119.2032     -525.0476     -4.3463      9.3237    550.0000
2031-01-01T01:19:44      5996.0323     3431.2167     -522.4155     6807.7247     1174.9621     -522.4155     -4.3245      9.7923    550.0000
2031-01-01T01:19:52      5965.9089     3483.7289     -519.7435     6798.0847     1230.6425     -519.7435     -4.3023     10.2610    550.0000
2031-01-01T01:20:00      5935.3291     3535.9746     -517.0315     6787.9918     1286.2407     -517.0315     -4.2799     10.7296    550.0000
2031-01-01T01:20:08      5904.2952     3587.9498     -514.2799     6777.4468     1341.7529     -514.2799     -4.2570     11.1982    550.0000
2031-01-01T01:20:16      5872.8096     3639.6505     -511.4888     6766.4503     1397.1755     -511.4888     -4.2339     11.6668    550.0000
2031-01-01T01:20:24      5840.8748     3691.0727     -508.6585     6755.0030     1452.5048     -508.6585     -4.2104     12.1353    550.0000
2031-01-01T01:20:32      5808.4931     3742.2126     -505.7892     6743.1058     1507.7371     -505.7892     -4.1866     12.6038    550.0000
2031-01-01T01:20:40      5775.6670     3793.0661     -502.8810     6730.7594     1562.8686     -502.8810     -4.1625     13.0723    550.0000
2031-01-01T01:20:48      5742.3991     3843.6295     -499.9343     6717.9646     1617.8958     -499.9343     -4.1381     13.5408    550.0000
2031-01-01T01:20:56      5708.6919     3893.8988     -496.9493     6704.7223     1672.8150     -496.9493     -4.1133     14.0092    550.0000
2031-01-01T01:21:04      5674.5479     3943.8703     -493.9261     6691.0334     1727.6224     -493.9261     -4.0883     14.4776    550.0000
2031-01-01T01:21:12      5639.9698     3993.5400     -490.8650     6676.8987     1782.3145     -490.8650     -4.0629     14.9459    550.0000
2031-01-01T01:21:20      5604.9603     4042.9041     -487.7663     6662.3192     1836.8876     -487.7663     -4.0372     15.4142    550.0000
2031-01-01T01:21:28      5569.5219     4091.9590     -484.6301     6647.2959     1891.3381     -484.6301     -4.0112     15.8825    550.0000
2031-01-01T01:21:36      5533.6575     4140.7008     -481.4568     6631.8298     1945.6623     -481.4568     -3.9849     16.3508    550.0000
2031-01-01T01:21:44      5497.3698     4189.1259     -478.2465     6615.9220     1999.8566     -478.2465     -3.9583     16.8190    550.0000
2031-01-01T01:21:52      5460.6614     4237.2304     -474.9996     6599.5733     2053.9174     -474.9996     -3.9314     17.2872    550.0000
2031-01-01T01:22:00      5423.5354     4285.0108     -471.7162     6582.7851     2107.8411     -471.7162     -3.9041     17.7553    550.0000
2031-01-01T01:22:08      5385.9944     4332.4634     -468.3966     6565.5583     2161.6241     -468.3966     -3.8766     18.2235    550.0000
2031-01-01T01:22:16      5348.0413     4379.5845     -465.0411     6547.8941     2215.2628     -465.0411     -3.8488     18.6915    550.0000
2031-01-01T01:22:24      5309.6791     4426.3706     -461.6499     6529.7937     2268.7537     -461.6499     -3.8207     19.1596    550.0000
2031-01-01T01:22:32      5270.9108     4472.8180     -458.2233     6511.2583     2322.0931     -458.2233     -3.7923     19.6276    550.0000
2031-01-01T01:22:40      5231.7391     4518.9232     -454.7616     6492.2891     2375.2775     -454.7616     -3.7636     20.0956    550.0000
2031-01-01T01:22:48      5192.1673     4564.6827     -451.2649     6472.8875     2428.3034     -451.2649     -3.7346     20.5636    550.0000
2031-01-01T01:22:56      5152.1982     4610.0930     -447.7337     6453.0546     2481.1673     -447.7337     -3.7054     21.0315    550.0000
2031-01-01T01:23:04      5111.8350     4655.1507     -444.1681     6432.7918     2533.8656     -444.1681     -3.6758     21.4994    550.0000
2031-01-01T01:23:12      5071.0807     4699.8521     -440.5684     6412.1004     2586.3947     -440.5684     -3.6460     21.9673    550.0000
2031-01-01T01:23:20      5029.9384     4744.1940     -436.9349     6390.9819     2638.7513     -436.9349     -3.6159     22.4351    550.0000
2031-01-01T01:23:28      4988.4114     4788.1730     -433.2679     6369.4376     2690.9317     -433.2679     -3.5855     22.9029    550.0000
2031-01-01T01:23:36      4946.5027     4831.7856     -429.5677     6347.4689     2742.9326     -429.5677     -3.5548     23.3706    550.0000
2031-01-01T01:23:44      4904.2156     4875.0286     -425.8345     6325.0774     2794.7505     -425.8345     -3.5239     23.8384    550.0000
2031-01-01T01:23:52      4861.5533     4917.8987     -422.0686     6302.2645     2846.3818     -422.0686     -3.4927     24.3060    550.0000
2031-01-01T01:24:00      4818.5191     4960.3925     -418.2704     6279.0318     2897.8233     -418.2704     -3.4612     24.7737    550.0000
2031-01-01T01:24:08      4775.1162     5002.5068     -414.4401     6255.3807     2949.0713     -414.4401     -3.4295     25.2413    550.0000
2031-01-01T01:24:16      4731.3481     5044.2384     -410.5780     6231.3128     3000.1226     -410.5780     -3.3975     25.7089    550.0000
2031-01-01T01:24:24      4687.2180     5085.5840     -406.6844     6206.8298     3050.9737     -406.6844     -3.3652     26.1765    550.0000
2031-01-01T01:24:32      4642.7293     5126.5407     -402.7596     6181.9333     3101.6213     -402.7596     -3.3327     26.6440    550.0000
2031-01-01T01:24:40      4597.8854     5167.1051     -398.8039     6156.6250     3152.0619     -398.8039     -3.3000     27.1115    550.0000
2031-01-01T01:24:48      4552.6898     5207.2742     -394.8176     6130.9064     3202.2922     -394.8176     -3.2669     27.5789    550.0000
2031-01-01T01:24:56      4507.1459     5247.0449     -390.8010     6104.7794     3252.3088     -390.8010     -3.2337     28.0464    550.0000
2031-01-01T01:25:04      4461.2571     5286.4142     -386.7544     6078.2457     3302.1084     -386.7544     -3.2001     28.5138    550.0000
2031-01-01T01:25:12      4415.0271     5325.3791     -382.6782     6051.3070     3351.6877     -382.6782     -3.1664     28.9811    550.0000
2031-01-01T01:25:20      4368.4593     5363.9366     -378.5726     6023.9651     3401.0435     -378.5726     -3.1324     29.4484    550.0000
2031-01-01T01:25:28      4321.5574     5402.0837     -374.4380     5996.2219     3450.1723     -374.4380     -3.0981     29.9157    550.0000
2031-01-01T01:25:36      4274.3248     5439.8175     -370.2746     5968.0792     3499.0709     -370.2746     -3.0637     30.3830    550.0000
2031-01-01T01:25:44      4226.7652     5477.1351     -366.0829     5939.5388     3547.7361     -366.0829     -3.0289     30.8502    550.0000
2031-01-01T01:25:52      4178.8822     5514.0337     -361.8630     5910.6028     3596.1646     -361.8630     -2.9940     31.3174    550.0000
2031-01-01T01:26:00      4130.6796     5550.5105     -357.6154     5881.2729     3644.3532     -357.6154     -2.9588     31.7846    550.0000
2031-01-01T01:26:08      4082.1609     5586.5627     -353.3404     5851.5511     3692.2987     -353.3404     -2.9234     32.2517    550.0000
2031-01-01T01:26:16      4033.3300     5622.1874     -349.0382     5821.4395     3739.9978     -349.0382     -2.8878     32.7188    550.0000
2031-01-01T01:26:24      3984.1905     5657.3820     -344.7093     5790.9400     3787.4475     -344.7093     -2.8519     33.1859    550.0000
2031-01-01T01:26:32      3934.7462     5692.1438     -340.3539     5760.0547     3834.6445     -340.3539     -2.8159     33.6529    550.0000
2031-01-01T01:26:40      3885.0008     5726.4702     -335.9725     5728.7856     3881.5857     -335.9725     -2.7796     34.1199    550.0000
2031-01-01T01:26:48      3834.9583     5760.3584     -331.5652     5697.1348     3928.2680     -331.5652     -2.7431     34.5869    550.0000
2031-01-01T01:26:56      3784.6224     5793.8060     -327.1325     5665.1044     3974.6882     -327.1325     -2.7064     35.0538    550.0000
2031-01-01T01:27:04      3733.9969     5826.8103     -322.6748     5632.6965     4020.8433     -322.6748     -2.6695     35.5208    550.0000
2031-01-01T01:27:12      3683.0858     5859.3688     -318.1922     5599.9133     4066.7302     -318.1922     -2.6324     35.9876    550.0000
2031-01-01T01:27:20      3631.8929     5891.4790     -313.6853     5566.7570     4112.3457     -313.6853     -2.5951     36.4545    550.0000
2031-01-01T01:27:28      3580.4222     5923.1386     -309.1543     5533.2298     4157.6870     -309.1543     -2.5576     36.9213    550.0000
2031-01-01T01:27:36      3528.6775     5954.3449     -304.5996     5499.3339     4202.7510     -304.5996     -2.5199     37.3881    550.0000
2031-01-01T01:27:44      3476.6629     5985.0958     -300.0215     5465.0715     4247.5346     -300.0215     -2.4820     37.8549    550.0000
2031-01-01T01:27:52      3424.3824     6015.3888     -295.4204     5430.4450     4292.0349     -295.4204     -2.4439     38.3216    550.0000
2031-01-01T01:28:00      3371.8398     6045.2215     -290.7966     5395.4567     4336.2489     -290.7966     -2.4056     38.7883    550.0000
2031-01-01T01:28:08      3319.0393     6074.5918     -286.1505     5360.1088     4380.1736     -286.1505     -2.3672     39.2550    550.0000
2031-01-01T01:28:16      3265.9849     6103.4974     -281.4825     5324.4038     4423.8062     -281.4825     -2.3285     39.7217    550.0000
2031-01-01T01:28:24      3212.6806     6131.9360     -276.7929     5288.3440     4467.1438     -276.7929     -2.2897     40.1883    550.0000
2031-01-01T01:28:32      3159.1306     6159.9054     -272.0820     5251.9318     4510.1833     -272.0820     -2.2507     40.6549    550.0000
2031-01-01T01:28:40      3105.3388     6187.4037     -267.3503     5215.1696     4552.9221     -267.3503     -2.2116     41.1215    550.0000
2031-01-01T01:28:48      3051.3095     6214.4285     -262.5980     5178.0599     4595.3571     -262.5980     -2.1722     41.5880    550.0000
2031-01-01T01:28:56      2997.0468     6240.9780     -257.8257     5140.6052     4637.4857     -257.8257     -2.1327     42.0545    550.0000
2031-01-01T01:29:04      2942.5548     6267.0499     -253.0335     5102.8080     4679.3049     -253.0335     -2.0931     42.5210    550.0000
2031-01-01T01:29:12      2887.8377     6292.6425     -248.2219     5064.6706     4720.8121     -248.2219     -2.0532     42.9875    550.0000
2031-01-01T01:29:20      2832.8996     6317.7536     -243.3913     5026.1958     4762.0044     -243.3913     -2.0133     43.4539    550.0000
2031-01-01T01:29:28      2777.7448     6342.3813     -238.5420     4987.3861     4802.8791     -238.5420     -1.9731     43.9203    550.0000
2031-01-01T01:29:36      2722.3775     6366.5239     -233.6745     4948.2440     4843.4334     -233.6745     -1.9329     44.3867    550.0000
2031-01-01T01:29:44      2666.8020     6390.1794     -228.7889     4908.7722     4883.6647     -228.7889     -1.8924     44.8531    550.0000
2031-01-01T01:29:52      2611.0224     6413.3460     -223.8859     4868.9732     4923.5703     -223.8859     -1.8519     45.3194    550.0000
2031-01-01T01:30:00      2555.0431     6436.0219     -218.9656     4828.8498     4963.1475     -218.9656     -1.8112     45.7858    550.0000
2031-01-01T01:30:08      2498.8683     6458.2055     -214.0286     4788.4046     5002.3937     -214.0286     -1.7703     46.2521    550.0000
2031-01-01T01:30:16      2442.5023     6479.8950     -209.0752     4747.6403     5041.3063     -209.0752     -1.7293     46.7183    550.0000
2031-01-01T01:30:24      2385.9495     6501.0888     -204.1057     4706.5595     5079.8827     -204.1057     -1.6882     47.1846    550.0000
2031-01-01T01:30:32      2329.2142     6521.7852     -199.1205     4665.1652     5118.1202     -199.1205     -1.6470     47.6508    550.0000
2031-01-01T01:30:40      2272.3006     6541.9826     -194.1201     4623.4599     5156.0164     -194.1201     -1.6056     48.1171    550.0000
2031-01-01T01:30:48      2215.2133     6561.6796     -189.1048     4581.4465     5193.5688     -189.1048     -1.5641     48.5832    550.0000
2031-01-01T01:30:56      2157.9564     6580.8746     -184.0749     4539.1278     5230.7748     -184.0749     -1.5225     49.0494    550.0000
2031-01-01T01:31:04      2100.5345     6599.5661     -179.0310     4496.5066     5267.6319     -179.0310     -1.4808     49.5156    550.0000
2031-01-01T01:31:12      2042.9519     6617.7527     -173.9733     4453.5857     5304.1378     -173.9733     -1.4389     49.9817    550.0000
2031-01-01T01:31:20      1985.2129     6635.4330     -168.9023     4410.3679     5340.2899     -168.9023     -1.3970     50.4478    550.0000
2031-01-01T01:31:28      1927.3221     6652.6057     -163.8183     4366.8563     5376.0859     -163.8183     -1.3549     50.9139    550.0000
2031-01-01T01:31:36      1869.2839     6669.2694     -158.7218     4323.0536     5411.5233     -158.7218     -1.3128     51.3800    550.0000
2031-01-01T01:31:44      1811.1027     6685.4229     -153.6130     4278.9628     5446.5999     -153.6130     -1.2705     51.8461    550.0000
2031-01-01T01:31:52      1752.7829     6701.0650     -148.4925     4234.5868     5481.3132     -148.4925     -1.2281     52.3121    550.0000
2031-01-01T01:32:00      1694.3290     6716.1944     -143.3606     4189.9286     5515.6610     -143.3606     -1.1857     52.7782    550.0000
2031-01-01T01:32:08      1635.7454     6730.8099     -138.2177     4144.9911     5549.6409     -138.2177     -1.1431     53.2442    550.0000
2031-01-01T01:32:16      1577.0368     6744.9106     -133.0642     4099.7773     5583.2508     -133.0642     -1.1005     53.7102    550.0000
2031-01-01T01:32:24      1518.2075     6758.4952     -127.9005     4054.2903     5616.4883     -127.9005     -1.0578     54.1762    550.0000
2031-01-01T01:32:32      1459.2620     6771.5627     -122.7270     4008.5331     5649.3513     -122.7270     -1.0150     54.6422    550.0000
2031-01-01T01:32:40      1400.2050     6784.1123     -117.5441     3962.5087     5681.8375     -117.5441     -0.9721     55.1081    550.0000
2031-01-01T01:32:48      1341.0408     6796.1428     -112.3521     3916.2202     5713.9449     -112.3521     -0.9292     55.5741    550.0000
2031-01-01T01:32:56      1281.7740     6807.6533     -107.1515     3869.6706     5745.6712     -107.1515     -0.8862     56.0400    550.0000
2031-01-01T01:33:04      1222.4091     6818.6431     -101.9427     3822.8631     5777.0144     -101.9427     -0.8431     56.5059    550.0000
2031-01-01T01:33:12      1162.9507     6829.1112      -96.7261     3775.8008     5807.9723      -96.7261     -0.8000     56.9718    550.0000
2031-01-01T01:33:20      1103.4034     6839.0568      -91.5021     3728.4868     5838.5429      -91.5021     -0.7567     57.4377    550.0000
2031-01-01T01:33:28      1043.7716     6848.4792      -86.2711     3680.9242     5868.7242      -86.2711     -0.7135     57.9036    550.0000
2031-01-01T01:33:36       984.0600     6857.3777      -81.0334     3633.1163     5898.5141      -81.0334     -0.6702     58.3695    550.0000
2031-01-01T01:33:44       924.2731     6865.7516      -75.7895     3585.0662     5927.9107      -75.7895     -0.6268     58.8354    550.0000
2031-01-01T01:33:52       864.4155     6873.6002      -70.5398     3536.7772     5956.9120      -70.5398     -0.5834     59.3013    550.0000
2031-01-01T01:34:00       804.4918     6880.9229      -65.2847     3488.2523     5985.5161      -65.2847     -0.5399     59.7671    550.0000
2031-01-01T01:34:08       744.5065     6887.7193      -60.0246     3439.4950     6013.7211      -60.0246     -0.4964     60.2330    550.0000
2031-01-01T01:34:16       684.4643     6893.9887      -54.7598     3390.5083     6041.5250      -54.7598     -0.4529     60.6988    550.0000
2031-01-01T01:34:24       624.3697     6899.7306      -49.4909     3341.2956     6068.9261      -49.4909     -0.4093     61.1647    550.0000
2031-01-01T01:34:32       564.2273     6904.9447      -44.2182     3291.8601     6095.9225      -44.2182     -0.3657     61.6305    550.0000
2031-01-01T01:34:40       504.0418     6909.6306      -38.9421     3242.2052     6122.5124      -38.9421     -0.3221     62.0963    550.0000
2031-01-01T01:34:48       443.8177     6913.7878      -33.6630     3192.3342     6148.6941      -33.6630     -0.2784     62.5622    550.0000
2031-01-01T01:34:56       383.5597     6917.4161      -28.3813     3142.2503     6174.4657      -28.3813     -0.2347     63.0280    550.0000
2031-01-01T01:35:04       323.2723     6920.5152      -23.0974     3091.9569     6199.8257      -23.0974     -0.1910     63.4938    550.0000
2031-01-01T01:35:12       262.9602     6923.0849      -17.8118     3041.4574     6224.7722      -17.8118     -0.1473     63.9596    550.0000
2031-01-01T01:35:20       202.6279     6925.1249      -12.5248     2990.7550     6249.3037      -12.5248     -0.1036     64.4254    550.0000
2031-01-01T01:35:28       142.2802     6926.6351       -7.2368     2939.8533     6273.4185       -7.2368     -0.0598     64.8912    550.0000
2031-01-01T01:35:36        81.9216     6927.6154       -1.9483     2888.7556     6297.1150       -1.9483     -0.0161     65.3571    550.0000
