utc	sat_x_km	sat_y_km	sat_z_km	sun_x_km	sun_y_km	sun_z_km	moon_x_km	moon_y_km	moon_z_km
2033-02-17 10:02:19	3887.94	5720.11	-403.58	126156512	-70686864	-30641565	-405333	-11549.8	-18158.3
2033-02-17 10:11:36	-74.66	6927.31	-73.49	126165432	-70673816	-30635908	-405307.2	-12061.3	-18330.4
2033-02-17 10:20:54	-4010.39	5642.27	283.12	126174351	-70660766	-30630251	-405280.6	-12572.8	-18502.4
2033-02-17 10:30:11	-6503.32	2327.31	537.59	126183268	-70647716	-30624593	-405253.3	-13084.2	-18674.3
2033-02-17 10:39:28	-6656.6	-1824.96	598.15	126192184	-70634665	-30618936	-405225.2	-13595.6	-18846.3
2033-02-17 10:48:45	-4415.08	-5320.67	442.93	126201098	-70621612	-30613277	-405196.4	-14106.9	-19018.2
2033-02-17 10:58:02	-585.18	-6902.16	127.94	126210010	-70608559	-30607619	-405166.8	-14618.3	-19190
2033-02-17 11:07:19	3455.24	-6000.46	-233.2	126218921	-70595505	-30601960	-405136.5	-15129.6	-19361.8
2033-02-17 11:16:37	6252.59	-2939.97	-510.22	126227830	-70582450	-30596300	-405105.4	-15640.8	-19533.6
2033-02-17 11:25:54	6800.48	1178.24	-603.19	126236738	-70569394	-30590641	-405073.6	-16152	-19705.4
2033-02-17 11:35:11	4901.81	4872.56	-478.58	126245644	-70556338	-30584980	-405041	-16663.2	-19877.1
2033-02-17 11:44:28	1239.65	6813.88	-181.33	126254548	-70543280	-30579320	-405007.6	-17174.4	-20048.7
2033-02-17 11:53:45	-2868.48	6303.77	181.33	126263451	-70530221	-30573659	-404973.6	-17685.5	-20220.3
2033-02-17 12:03:02	-5944.63	3525.75	478.58	126272352	-70517162	-30567997	-404938.7	-18196.5	-20391.9
2033-02-17 12:12:20	-6882.12	-520.74	603.19	126281252	-70504102	-30562336	-404903.1	-18707.6	-20563.5
2033-02-17 12:21:37	-5343.67	-4379.89	510.22	126290150	-70491040	-30556674	-404866.7	-19218.6	-20735
2033-02-17 12:30:54	-1882.77	-6663.28	233.2	126299046	-70477978	-30551011	-404829.6	-19729.5	-20906.4
2033-02-17 12:40:11	2255.47	-6549.43	-127.94	126307941	-70464915	-30545348	-404791.8	-20240.4	-21077.8
2033-02-17 12:49:28	5582.28	-4079.28	-442.93	126316834	-70451851	-30539685	-404753.2	-20751.3	-21249.2
2033-02-17 12:58:46	6900.78	-141.53	-598.15	126325726	-70438786	-30534021	-404713.8	-21262.1	-21420.5
2033-02-17 13:08:03	5736.64	3847.15	-537.59	126334616	-70425721	-30528357	-404673.7	-21772.8	-21591.8
2033-02-17 13:17:20	2508.66	6451.75	-283.12	126343504	-70412654	-30522692	-404632.8	-22283.6	-21763
2033-02-17 13:26:37	-1621.83	6735.19	73.49	126352391	-70399587	-30517028	-404591.2	-22794.2	-21934.2
2033-02-17 13:35:54	-5168.84	4595.52	403.58	126361276	-70386518	-30511362	-404548.8	-23304.8	-22105.4
2033-02-17 13:45:11	-6856.29	802.51	588.09	126370160	-70373449	-30505697	-404505.7	-23815.4	-22276.5
2033-02-17 13:54:29	-6077.1	-3279.23	560.47	126379042	-70360379	-30500031	-404461.8	-24325.9	-22447.6
2033-02-17 14:03:46	-3111.59	-6181.2	330.67	126387922	-70347307	-30494364	-404417.2	-24836.4	-22618.6
2033-02-17 14:13:03	973.35	-6859.36	-18.41	126396801	-70334235	-30488697	-404371.8	-25346.8	-22789.5
2033-02-17 14:22:20	4708.1	-5069.73	-360.85	126405678	-70321163	-30483030	-404325.6	-25857.2	-22960.5
2033-02-17 14:31:37	6749.05	-1456.15	-573.12	126414553	-70308089	-30477363	-404278.7	-26367.5	-23131.4
2033-02-17 14:40:55	6361.94	2681.31	-578.65	126423427	-70295014	-30471695	-404231.1	-26877.7	-23302.2
2033-02-17 14:50:12	3686.04	5854.12	-375.45	126432300	-70281938	-30466026	-404182.7	-27387.9	-23473
2033-02-17 14:59:29	-315.96	6920.79	-36.81	126441170	-70268862	-30460357	-404133.6	-27898.1	-23643.7
2033-02-17 15:08:46	-4204.28	5497.57	315.1	126450040	-70255785	-30454688	-404083.7	-28408.1	-23814.4
2033-02-17 15:18:03	-6580.06	2096.48	553.35	126458907	-70242706	-30449019	-404033	-28918.2	-23985.1
2033-02-17 15:27:20	-6588.56	-2058.87	592	126467773	-70229627	-30443349	-403981.6	-29428.1	-24155.7
2033-02-17 15:36:38	-4226.75	-5473.5	417.09	126476637	-70216547	-30437679	-403929.5	-29938	-24326.2
2033-02-17 15:45:55	-344.31	-6918.93	91.73	126485500	-70203466	-30432008	-403876.6	-30447.8	-24496.7
2033-02-17 15:55:12	3661.99	-5875.14	-266.72	126494361	-70190384	-30426337	-403822.9	-30957.6	-24667.2
2033-02-17 16:04:29	6350.84	-2717.64	-528.96	126503221	-70177301	-30420665	-403768.5	-31467.3	-24837.6
2033-02-17 16:13:46	6754.89	1417.59	-600.39	126512079	-70164218	-30414993	-403713.3	-31977	-25007.9
2033-02-17 16:23:03	4728.78	5042.81	-455.24	126520935	-70151133	-30409321	-403657.4	-32486.5	-25178.2
2033-02-17 16:32:21	1001.43	6853.79	-145.88	126529790	-70138048	-30403648	-403600.8	-32996	-25348.5
2033-02-17 16:41:38	-3086.19	6198.97	216.1	126538643	-70124961	-30397975	-403543.3	-33505.5	-25518.7
2033-02-17 16:50:55	-6063.51	3313.95	500.13	126547494	-70111874	-30392302	-403485.2	-34014.8	-25688.9
2033-02-17 17:00:12	-6859.4	-763.34	603.75	126556344	-70098786	-30386628	-403426.3	-34524.1	-25859
2033-02-17 17:09:29	-5187.53	-4566.01	489.58	126565193	-70085697	-30380954	-403366.6	-35033.4	-26029
2033-02-17 17:18:47	-1649.38	-6725.96	198.81	126574039	-70072607	-30375279	-403306.2	-35542.5	-26199
2033-02-17 17:28:04	2482.15	-6466.12	-163.68	126582884	-70059516	-30369604	-403245	-36051.6	-26369
2033-02-17 17:37:21	5720.69	-3879.95	-467.13	126591728	-70046424	-30363929	-403183.1	-36560.6	-26538.8
2033-02-17 17:46:38	6901.13	102.11	-602.07	126600570	-70033332	-30358253	-403120.4	-37069.5	-26708.7
2033-02-17 17:55:55	5598.8	4047.44	-519.83	126609410	-70020238	-30352577	-403057	-37578.4	-26878.5
2033-02-17 18:05:12	2282.23	6536.62	-250.08	126618249	-70007144	-30346901	-402992.8	-38087.2	-27048.2
2033-02-17 18:14:30	-1855.4	6674.13	109.89	126627086	-69994048	-30341224	-402927.9	-38595.9	-27217.9
2033-02-17 18:23:47	-5325.52	4410.47	430.21	126635921	-69980952	-30335546	-402862.2	-39104.5	-27387.5
2033-02-17 18:33:04	-6879.71	560.06	595.35	126644755	-69967855	-30329869	-402795.8	-39613	-27557.1
2033-02-17 18:42:21	-5958.84	-3491.85	545.73	126653587	-69954757	-30324191	-402728.6	-40121.5	-27726.6
2033-02-17 18:51:38	-2894.19	-6287.5	299.25	126662418	-69941658	-30318512	-402660.7	-40629.9	-27896.1
2033-02-17 19:00:56	1211.67	-6821.1	-55.17	126671247	-69928558	-30312833	-402592	-41138.2	-28065.5
2033-02-17 19:10:13	4881.62	-4900.66	-389.7	126680074	-69915458	-30307154	-402522.6	-41646.4	-28234.9
2033-02-17 19:19:30	6795.33	-1217.11	-583.64	126688900	-69902356	-30301474	-402452.4	-42154.5	-28404.2
2033-02-17 19:28:47	6264.34	2904.32	-567.06	126697724	-69889254	-30295794	-402381.5	-42662.6	-28573.4
2033-02-17 19:38:04	3479.66	5980.87	-345.92	126706547	-69876150	-30290114	-402309.8	-43170.5	-28742.6
2033-02-17 19:47:21	-556.86	6905.68	0	126715368	-69863046	-30284433	-402237.4	-43678.4	-28911.7
2033-02-17 19:56:39	-4393.04	5346.03	345.92	126724187	-69849941	-30278752	-402164.2	-44186.2	-29080.8
2033-02-17 20:05:56	-6648.77	1863.03	567.06	126733005	-69836835	-30273070	-402090.3	-44693.9	-29249.8
2033-02-17 20:15:13	-6512.51	-2290.23	583.64	126741821	-69823728	-30267388	-402015.7	-45201.5	-29418.8
2033-02-17 20:24:30	-4033.29	-5619.55	389.7	126750636	-69810620	-30261706	-401940.2	-45709	-29587.7
2033-02-17 20:33:47	-103.04	-6927.11	55.17	126759449	-69797512	-30256023	-401864.1	-46216.4	-29756.5
2033-02-17 20:43:05	3864.27	-5742.51	-299.25	126768260	-69784402	-30250340	-401787.2	-46723.8	-29925.3
2033-02-17 20:52:22	6441.36	-2491.92	-545.73	126777070	-69771292	-30244657	-401709.5	-47231	-30094
2033-02-17 21:01:39	6701.08	1655.19	-595.35	126785878	-69758180	-30238973	-401631.1	-47738.1	-30262.7
2033-02-17 21:10:56	4550	5206.82	-430.21	126794685	-69745068	-30233289	-401551.9	-48245.2	-30431.3
2033-02-17 21:20:13	762	6885.19	-109.89	126803490	-69731955	-30227604	-401472	-48752.1	-30599.8
2033-02-17 21:29:30	-3300.13	6086.47	250.08	126812293	-69718841	-30221919	-401391.3	-49259	-30768.3
2033-02-17 21:38:48	-6175	3098.02	519.83	126821095	-69705726	-30216233	-401309.9	-49765.7	-30936.7
2033-02-17 21:48:05	-6828.33	-1005.01	602.07	126829895	-69692610	-30210548	-401227.8	-50272.4	-31105.1
2033-02-17 21:57:22	-5025.07	-4746.47	467.13	126838693	-69679493	-30204861	-401144.9	-50778.9	-31273.4
2033-02-17 22:06:39	-1413.99	-6780.3	163.68	126847490	-69666376	-30199175	-401061.2	-51285.3	-31441.6
2033-02-17 22:15:56	2705.8	-6374.77	-198.81	126856285	-69653257	-30193488	-400976.8	-51791.7	-31609.8
2033-02-17 22:25:13	5852.13	-3675.79	-489.58	126865079	-69640138	-30187801	-400891.7	-52297.9	-31777.9
2033-02-17 22:34:31	6893.08	345.63	-603.75	126873871	-69627018	-30182113	-400805.8	-52804.1	-31946
2033-02-17 22:43:48	5454.16	4242.71	-500.13	126882661	-69613896	-30176425	-400719.1	-53310.1	-32113.9
2033-02-17 22:53:05	2053.03	6613.39	-216.1	126891450	-69600774	-30170736	-400631.7	-53816	-32281.9
2033-02-17 23:02:22	-2086.7	6604.77	145.88	126900238	-69587651	-30165047	-400543.6	-54321.8	-32449.7
2033-02-17 23:11:39	-5475.71	4219.94	455.24	126909023	-69574528	-30159358	-400454.7	-54827.5	-32617.5
2033-02-17 23:20:57	-6894.76	316.9	600.39	126917807	-69561403	-30153668	-400365.1	-55333.1	-32785.3
2033-02-17 23:30:14	-5833.32	-3700.15	528.96	126926590	-69548277	-30147978	-400274.7	-55838.6	-32952.9
2033-02-17 23:39:31	-2673.28	-6386	266.72	126935370	-69535151	-30142288	-400183.6	-56344	-33120.5
2033-02-17 23:48:48	1448.51	-6774.36	-91.73	126944150	-69522024	-30136597	-400091.7	-56849.3	-33288.1
2033-02-17 23:58:05	5049.18	-4725.5	-417.09	126952927	-69508895	-30130906	-399999.1	-57354.4	-33455.6
2033-02-18 00:07:22	6833.33	-976.55	-592	126961703	-69495766	-30125214	-399905.7	-57859.5	-33623
2033-02-18 00:16:40	6159.11	3123.74	-553.35	126970477	-69482636	-30119522	-399811.6	-58364.4	-33790.3
2033-02-18 00:25:57	3269.06	6100.21	-315.1	126979250	-69469505	-30113830	-399716.8	-58869.2	-33957.6
2033-02-18 00:35:14	-797.07	6882	36.81	126988021	-69456373	-30108137	-399621.1	-59373.9	-34124.8
2033-02-18 00:44:31	-4576.44	5187.85	375.45	126996791	-69443241	-30102444	-399524.8	-59878.4	-34291.9
2033-02-18 00:53:48	-6709.38	1627.26	578.65	127005559	-69430107	-30096750	-399427.7	-60382.9	-34459
2033-02-18 01:03:06	-6428.52	-2518.77	573.12	127014325	-69416973	-30091057	-399329.9	-60887.2	-34626
2033-02-18 01:12:23	-3834.92	-5758.62	360.85	127023090	-69403837	-30085362	-399231.3	-61391.4	-34793
2033-02-18 01:21:40	138.34	-6926.69	18.41	127031853	-69390701	-30079668	-399131.9	-61895.5	-34959.8
2033-02-18 01:30:57	4061.83	-5602.75	-330.67	127040614	-69377564	-30073972	-399031.9	-62399.5	-35126.6
2033-02-18 01:40:14	6524.02	-2263.1	-560.47	127049374	-69364426	-30068277	-398931	-62903.3	-35293.4
2033-02-18 01:49:31	6639.11	1890.75	-588.09	127058132	-69351287	-30062581	-398829.5	-63407.1	-35460
2033-02-18 01:58:49	4365.69	5364.37	-403.58	127066889	-69338147	-30056885	-398727.2	-63910.7	-35626.6
2033-02-18 02:08:06	521.66	6908.04	-73.49	127075644	-69325007	-30051188	-398624.1	-64414.1	-35793.2
2033-02-18 02:17:23	-3510.04	5966.41	283.12	127084398	-69311865	-30045491	-398520.3	-64917.5	-35959.6
2033-02-18 02:26:40	-6278.96	2878.24	537.59	127093149	-69298723	-30039794	-398415.8	-65420.7	-36126
2033-02-18 02:35:57	-6788.94	-1245.44	598.15	127101900	-69285579	-30034096	-398310.5	-65923.7	-36292.3
2033-02-18 02:45:15	-4856.51	-4921.05	442.93	127110648	-69272435	-30028398	-398204.4	-66426.7	-36458.6
2033-02-18 02:54:32	-1176.88	-6826.21	127.94	127119395	-69259290	-30022700	-398097.7	-66929.5	-36624.7
2033-02-18 03:03:49	2926.13	-6275.5	-233.2	127128140	-69246144	-30017001	-397990.2	-67432.2	-36790.8
2033-02-18 03:13:06	5976.44	-3467.05	-510.22	127136884	-69232997	-30011302	-397881.9	-67934.8	-36956.9
2033-02-18 03:22:23	6876.64	588.74	-603.19	127145626	-69219849	-30005602	-397772.9	-68437.2	-37122.8
2033-02-18 03:31:40	5302.87	4432.73	-478.58	127154367	-69206701	-29999902	-397663.1	-68939.5	-37288.7
2033-02-18 03:40:58	1821.34	6681.95	-181.33	127163106	-69193551	-29994201	-397552.6	-69441.6	-37454.5
2033-02-18 03:50:15	-2315.45	6527.2	181.33	127171843	-69180401	-29988501	-397441.4	-69943.6	-37620.3
2033-02-18 03:59:32	-5619.22	4024.16	478.58	127180579	-69167249	-29982799	-397329.4	-70445.5	-37785.9
2033-02-18 04:08:49	-6901.4	73.35	603.19	127189313	-69154097	-29977098	-397216.7	-70947.2	-37951.5
2033-02-18 04:18:06	-5700.71	-3903.86	510.22	127198045	-69140944	-29971396	-397103.2	-71448.8	-38117
2033-02-18 04:27:23	-2449.12	-6476.57	233.2	127206776	-69127790	-29965693	-396989	-71950.3	-38282.5
2033-02-18 04:36:41	1683.58	-6719.21	-127.94	127215505	-69114635	-29959991	-396874.1	-72451.6	-38447.8
2033-02-18 04:45:58	5210.58	-4544.47	-442.93	127224233	-69101480	-29954288	-396758.4	-72952.8	-38613.1
2033-02-18 04:55:15	6863.01	-734.76	-598.15	127232959	-69088323	-29948584	-396642	-73453.8	-38778.3
2033-02-18 05:04:32	6046.38	3339.29	-537.59	127241683	-69075166	-29942880	-396524.8	-73954.7	-38943.5
2033-02-18 05:13:49	3054.48	6211.97	-283.12	127250406	-69062007	-29937176	-396406.9	-74455.4	-39108.5
2033-02-18 05:23:07	-1036.3	6849.76	73.49	127259127	-69048848	-29931471	-396288.2	-74956	-39273.5
2033-02-18 05:32:24	-4754.26	5023.22	403.58	127267847	-69035688	-29925766	-396168.8	-75456.5	-39438.4
2033-02-18 05:41:41	-6761.81	1389.46	588.09	127276565	-69022527	-29920061	-396048.7	-75956.7	-39603.3
2033-02-18 05:50:58	-6336.71	-2744.18	560.47	127285281	-69009365	-29914355	-395927.8	-76456.9	-39768
2033-02-18 06:00:15	-3631.9	-5890.55	330.67	127293996	-68996202	-29908649	-395806.2	-76956.9	-39932.7
2033-02-18 06:09:32	379.54	-6917.67	-18.41	127302709	-68983039	-29902942	-395683.8	-77456.7	-40097.3
2033-02-18 06:18:50	4254.43	-5456.02	-360.85	127311421	-68969874	-29897235	-395560.7	-77956.4	-40261.8
2033-02-18 06:28:07	6598.73	-2031.45	-573.12	127320130	-68956709	-29891528	-395436.9	-78456	-40426.3
2033-02-18 06:37:24	6569.05	2123.97	-578.65	127328839	-68943543	-29885820	-395312.3	-78955.3	-40590.6
2033-02-18 06:46:41	4176.07	5515.25	-375.45	127337545	-68930375	-29880112	-395187	-79454.6	-40754.9
2033-02-18 06:55:58	280.69	6922.31	-36.81	127346250	-68917207	-29874404	-395060.9	-79953.6	-40919.1
2033-02-18 07:05:16	-3715.67	5838.93	315.1	127354954	-68904038	-29868695	-394934.1	-80452.6	-41083.2
2033-02-18 07:14:33	-6375.27	2654.87	553.35	127363656	-68890869	-29862986	-394806.6	-80951.3	-41247.3
2033-02-18 07:23:50	-6741.28	-1484.34	592	127372356	-68877698	-29857276	-394678.3	-81449.9	-41411.3
2033-02-18 07:33:07	-4682.03	-5089.52	417.09	127381054	-68864526	-29851566	-394549.3	-81948.4	-41575.1
2033-02-18 07:42:24	-938.36	-6863.65	91.73	127389751	-68851354	-29845856	-394419.5	-82446.6	-41738.9
2033-02-18 07:51:41	3142.9	-6168.44	-266.72	127398447	-68838181	-29840145	-394289.1	-82944.8	-41902.7
2033-02-18 08:00:59	6093.46	-3254	-528.96	127407140	-68825006	-29834434	-394157.8	-83442.7	-42066.3
2033-02-18 08:10:16	6851.81	831.12	-600.39	127415833	-68811831	-29828722	-394025.9	-83940.5	-42229.9
2033-02-18 08:19:33	5145.14	4617.24	-455.24	127424523	-68798655	-29823011	-393893.2	-84438.1	-42393.3
2033-02-18 08:28:50	1587.43	6742.21	-145.88	127433212	-68785479	-29817298	-393759.7	-84935.6	-42556.7
2033-02-18 08:38:07	-2541.37	6441.53	216.1	127441899	-68772301	-29811586	-393625.5	-85432.9	-42720
2033-02-18 08:47:25	-5755.89	3823.38	500.13	127450585	-68759122	-29805873	-393490.6	-85930	-42883.3
2033-02-18 08:56:42	-6899.64	-170.31	603.75	127459269	-68745943	-29800159	-393355	-86427	-43046.4
2033-02-18 09:05:59	-5561.16	-4102.73	489.58	127467951	-68732762	-29794445	-393218.6	-86923.8	-43209.5
2033-02-18 09:15:16	-2221.98	-6559.1	198.81	127476632	-68719581	-29788731	-393081.4	-87420.4	-43372.4
2033-02-18 09:24:33	1916.59	-6655.71	-163.68	127485311	-68706399	-29783017	-392943.6	-87916.8	-43535.3
2033-02-18 09:33:50	5365.64	-4357.79	-467.13	127493989	-68693216	-29777302	-392805	-88413.1	-43698.1
2033-02-18 09:43:08	6884.33	-492.06	-602.07	127502665	-68680032	-29771586	-392665.6	-88909.2	-43860.9
2033-02-18 09:52:25	5926.29	3550.7	-519.83	127511339	-68666847	-29765871	-392525.6	-89405.1	-44023.5
2033-02-18 10:01:42	2836.19	6316.02	-250.08	127520012	-68653662	-29760154	-392384.8	-89900.9	-44186
2033-02-18 10:10:59	-1274.26	6809.02	109.89	127528683	-68640475	-29754438	-392243.2	-90396.5	-44348.5
2033-02-18 10:20:16	-4926.29	4852.34	430.21	127537353	-68627288	-29748721	-392100.9	-90891.9	-44510.9
2033-02-18 10:29:33	-6806.01	1149.93	595.35	127546020	-68614100	-29743004	-391957.9	-91387.1	-44673.2
2033-02-18 10:38:51	-6237.18	-2966.19	545.73	127554687	-68600911	-29737286	-391814.2	-91882.2	-44835.4
2033-02-18 10:48:08	-3424.45	-6015.16	299.25	127563351	-68587721	-29731568	-391669.7	-92377	-44997.5
2033-02-18 10:57:25	620.28	-6900.06	-55.17	127572014	-68574530	-29725850	-391524.5	-92871.7	-45159.5
2033-02-18 11:06:42	4441.85	-5302.51	-389.7	127580676	-68561338	-29720131	-391378.5	-93366.2	-45321.5
2033-02-18 11:15:59	6665.41	-1797.28	-583.64	127589336	-68548145	-29714412	-391231.8	-93860.5	-45483.3
2033-02-18 11:25:17	6491	2354.56	-567.06	127597994	-68534952	-29708693	-391084.4	-94354.7	-45645.1
2033-02-18 11:34:34	3981.37	5659.3	-345.92	127606650	-68521757	-29702973	-390936.3	-94848.6	-45806.7
2033-02-18 11:43:51	39.38	6927.99	0	127615305	-68508562	-29697252	-390787.4	-95342.4	-45968.3
2033-02-18 11:53:08	-3916.77	5704.2	345.92	127623959	-68495366	-29691532	-390637.8	-95836	-46129.8
2033-02-18 12:02:25	-6463.81	2428.2	567.06	127632610	-68482169	-29685811	-390487.4	-96329.4	-46291.2
2033-02-18 12:11:42	-6685.41	-1721.39	583.64	127641260	-68468971	-29680089	-390336.3	-96822.6	-46452.5
2033-02-18 12:21:00	-4501.85	-5251.67	389.7	127649909	-68455772	-29674368	-390184.5	-97315.6	-46613.8
2033-02-18 12:30:17	-698.69	-6892.56	55.17	127658556	-68442573	-29668645	-390032	-97808.4	-46774.9
2033-02-18 12:39:34	3355.84	-6053.71	-299.25	127667201	-68429372	-29662923	-389878.7	-98301.1	-46935.9
2033-02-18 12:48:51	6203.06	-3036.91	-545.73	127675845	-68416171	-29657200	-389724.7	-98793.5	-47096.9
2033-02-18 12:58:08	6818.65	1072.48	-595.35	127684487	-68402969	-29651477	-389569.9	-99285.8	-47257.8
2033-02-18 13:07:26	4981.14	4796.02	-430.21	127693127	-68389765	-29645753	-389414.5	-99777.8	-47418.5
2033-02-18 13:16:43	1351.6	6794.09	-109.89	127701766	-68376561	-29640029	-389258.2	-100269.7	-47579.2
2033-02-18 13:26:00	-2764.2	6347.85	250.08	127710403	-68363357	-29634304	-389101.3	-100761.4	-47739.8
2033-02-18 13:35:17	-5885.54	3617.84	519.83	127719038	-68350151	-29628580	-388943.6	-101252.8	-47900.3
2033-02-18 13:44:34	-6889.48	-413.76	602.07	127727672	-68336944	-29622854	-388785.2	-101744.1	-48060.7
2033-02-18 13:53:51	-5414.84	-4296.5	467.13	127736305	-68323737	-29617129	-388626.1	-102235.2	-48221
2033-02-18 14:03:09	-1992.14	-6633.49	163.68	127744935	-68310528	-29611403	-388466.3	-102726.1	-48381.2
2033-02-18 14:12:26	2147.26	-6583.94	-198.81	127753564	-68297319	-29605677	-388305.7	-103216.7	-48541.3
2033-02-18 14:21:43	5514.16	-4165.69	-489.58	127762192	-68284109	-29599950	-388144.4	-103707.2	-48701.3
2033-02-18 14:31:00	6897.26	-248.74	-603.75	127770817	-68270898	-29594223	-387982.3	-104197.5	-48861.2
2033-02-18 14:40:17	5798.98	3757.69	-500.13	127779442	-68257686	-29588495	-387819.5	-104687.6	-49021.1
2033-02-18 14:49:35	2614.45	6412.22	-216.1	127788064	-68244473	-29582767	-387656	-105177.4	-49180.8
2033-02-18 14:58:52	-1510.67	6759.82	145.88	127796685	-68231260	-29577039	-387491.8	-105667.1	-49340.4
2033-02-18 15:08:09	-5092.31	4675.44	455.24	127805304	-68218045	-29571311	-387326.9	-106156.5	-49500
2033-02-18 15:17:26	-6841.92	908.97	600.39	127813922	-68204830	-29565582	-387161.2	-106645.8	-49659.4
2033-02-18 15:26:43	-6130.06	-3184.51	528.96	127822538	-68191614	-29559852	-386994.7	-107134.8	-49818.8
2033-02-18 15:36:00	-3212.83	-6132.3	266.72	127831153	-68178397	-29554123	-386827.6	-107623.7	-49978
2033-02-18 15:45:18	860.26	-6873.87	-91.73	127839766	-68165179	-29548392	-386659.7	-108112.3	-50137.2
2033-02-18 15:54:35	4623.86	-5142.42	-417.09	127848377	-68151960	-29542662	-386491.1	-108600.7	-50296.3
2033-02-18 16:03:52	6723.97	-1560.88	-592	127856986	-68138740	-29536931	-386321.8	-109088.9	-50455.2
2033-02-18 16:13:09	6405.04	2582.21	-553.35	127865594	-68125519	-29531200	-386151.8	-109576.9	-50614.1
2033-02-18 16:22:26	3781.81	5796.31	-315.1	127874201	-68112298	-29525468	-385981	-110064.6	-50772.8
2033-02-18 16:31:43	-201.97	6925.06	36.81	127882805	-68099076	-29519736	-385809.5	-110552.2	-50931.5
2033-02-18 16:41:01	-4113.1	5562.38	375.45	127891409	-68085853	-29514004	-385637.3	-111039.5	-51090.1
2033-02-18 16:50:18	-6544.48	2198.52	578.65	127900010	-68072628	-29508271	-385464.3	-111526.7	-51248.5
2033-02-18 16:59:35	-6621.4	-1956.3	573.12	127908610	-68059404	-29502538	-385290.6	-112013.6	-51406.9
2033-02-18 17:08:52	-4316.19	-5407.3	360.85	127917208	-68046178	-29496804	-385116.2	-112500.3	-51565.2
2033-02-18 17:18:09	-458.17	-6912.91	18.41	127925805	-68032951	-29491071	-384941.1	-112986.7	-51723.3
2033-02-18 17:27:27	3564.69	-5931.46	-330.67	127934400	-68019723	-29485336	-384765.3	-113473	-51881.4
2033-02-18 17:36:44	6305.1	-2816.05	-560.47	127942993	-68006495	-29479602	-384588.7	-113959	-52039.4
2033-02-18 17:46:01	6777.17	1312.49	-588.09	127951585	-67993266	-29473867	-384411.4	-114444.8	-52197.2
2033-02-18 17:55:18	4811.06	4968.84	-403.58	127960175	-67980036	-29468131	-384233.4	-114930.4	-52355
2033-02-18 18:04:35	1114.11	6837.54	-73.49	127968764	-67966805	-29462395	-384054.6	-115415.8	-52512.7
2033-02-18 18:13:52	-2983.66	6246.29	283.12	127977351	-67953573	-29456659	-383875.2	-115900.9	-52670.2
2033-02-18 18:23:10	-6008.02	3407.82	537.59	127985936	-67940340	-29450923	-383695	-116385.8	-52827.7
2033-02-18 18:32:27	-6870.92	-656.69	598.15	127994520	-67927106	-29445186	-383514.1	-116870.5	-52985
2033-02-18 18:41:44	-5261.91	-4484.93	442.93	128003102	-67913872	-29439449	-383332.4	-117355	-53142.3
2033-02-18 18:51:01	-1759.86	-6699.63	127.94	128011682	-67900636	-29433711	-383150.1	-117839.2	-53299.4
2033-02-18 19:00:18	2375.32	-6504	-233.2	128020261	-67887400	-29427973	-382967	-118323.2	-53456.5
2033-02-18 19:09:36	5655.96	-3968.42	-510.22	128028838	-67874163	-29422235	-382783.2	-118807	-53613.4
2033-02-18 19:18:53	6901.79	-5.12	-603.19	128037413	-67860925	-29416496	-382598.7	-119290.5	-53770.2
2033-02-18 19:28:10	5664.61	3960.02	-478.58	128045987	-67847686	-29410757	-382413.4	-119773.8	-53927
2033-02-18 19:37:27	2389.51	6500.46	-181.33	128054560	-67834447	-29405017	-382227.5	-120256.9	-54083.6
2033-02-18 19:46:44	-1745.25	6702.22	181.33	128063130	-67821206	-29399277	-382040.8	-120739.7	-54240.1
2033-02-18 19:56:01	-5252.13	4492.73	478.58	128071699	-67807965	-29393537	-381853.4	-121222.3	-54396.5
2033-02-18 20:05:19	-6869.5	666.89	603.19	128080267	-67794722	-29387796	-381665.3	-121704.7	-54552.8
2033-02-18 20:14:36	-6015.47	-3398.88	510.22	128088833	-67781479	-29382055	-381476.4	-122186.8	-54709
2033-02-18 20:23:53	-2997.29	-6241.83	233.2	128097397	-67768235	-29376314	-381286.9	-122668.7	-54865.1
2033-02-18 20:33:10	1099.2	-6839.15	-127.94	128105959	-67754990	-29370572	-381096.6	-123150.4	-55021.1
2033-02-18 20:42:27	4800.24	-4975.95	-442.93	128114520	-67741744	-29364830	-380905.6	-123631.8	-55177
2033-02-18 20:51:44	6774.34	-1322.55	-598.15	128123080	-67728498	-29359087	-380713.9	-124113	-55332.8
2033-02-18 21:01:02	6311.28	2806.66	-537.59	128131637	-67715250	-29353344	-380521.4	-124593.9	-55488.5
2033-02-18 21:10:19	3577.65	5926.12	-283.12	128140193	-67702002	-29347601	-380328.3	-125074.6	-55644
2033-02-18 21:19:36	-443.09	6913.53	73.49	128148748	-67688753	-29341857	-380134.4	-125555.1	-55799.5
2033-02-18 21:28:53	-4304.42	5413.65	403.58	128157301	-67675503	-29336113	-379939.8	-126035.3	-55954.8
2033-02-18 21:38:10	-6617.18	1966.11	588.09	128165852	-67662252	-29330369	-379744.5	-126515.2	-56110.1
2033-02-18 21:47:28	-6549.33	-2188.78	560.47	128174401	-67649000	-29324624	-379548.5	-126994.9	-56265.2
2033-02-18 21:56:45	-4125.26	-5556.21	330.67	128182949	-67635747	-29318879	-379351.8	-127474.4	-56420.2
